cia_id,cia_denominacion,indice_tiempo,titulos_pais_cotizacion_sin,titulos_pais_cotizacion_con,titulos_exterior,acciones_país_cotizacion_sin,acciones_país_cotizacion_con,acciones_exterior,fondos_comunes_inversion_pais,fondos_comunes_inversion_exterior,fideicomisos_pais,fideicomisos_exterior,obligaciones_negociables_pais,obligaciones_negociables_exterior,plazos_fijos_pais,plazos_fijos_exterior,prestamos_prendarios,prestamos_hipotecarios,prestamos_prevision_incobrabilidad,prestamos_sobre_polizas_vida,prestamos_sobre_valores,inversiones_pais_otras,inversiones_exterior_otras
259,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,2024-01-01,,2071575677.0,,,,,5134296034.0,,,,,,0.0,,,,,,,2327423964.0,
259,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,2024-04-01,,0.0,,,,,3691881647.0,,,,,,0.0,,,,,,,3168675657.0,
259,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,2024-07-01,,0.0,,,,,5004298044.0,,,,,,0.0,,,,,,,3193379884.0,
259,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,2024-10-01,,0.0,,,50368824.0,,4931844815.0,,,,,,0.0,,,,,,,3519365766.0,
259,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,2025-01-01,,499747947.0,,,43487037.0,,4867706583.0,,,,,,0.0,,,,,,,3306361099.0,
259,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,2025-04-01,,0.0,,,0.0,,6530931515.0,,,,,,0.0,,,,,,,3586267854.0,
259,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,2025-07-01,,9286167877.0,,,0.0,,2653954803.0,,,,,,0.0,,,,,,,3235910156.0,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2019-10-01,,953687650.0,,,764896.0,,39798163.0,,,,,,40033631.0,,,,,,,0.0,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2020-01-01,,894304231.0,,,507936.0,,91043289.0,,,,,,43526759.0,,,,,,,0.0,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2020-04-01,,863859390.0,,,803264.0,,259574683.0,,,,,,45630398.0,,,,,,,0.0,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2020-07-01,,862482289.0,,,820864.0,,260753276.0,,,,,,47428905.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2020-10-01,,967700289.0,,,1078176.0,,256342529.0,,,,,,49749151.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2021-01-01,,902736123.0,,,979264.0,,328439864.0,,,,,,52601054.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2021-04-01,,858288417.0,,,1102816.0,,514962523.0,,,,,,55873850.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2021-07-01,,855856315.0,,,1351680.0,,462531963.0,,,,,,59531162.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2021-10-01,,856144431.0,,,1274944.0,,504471762.0,,,,,,61552129.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2022-01-01,,830695181.0,,,1872288.0,,664081640.0,,,,,,29829008.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2022-04-01,,996158743.0,,,1833920.0,,682119365.0,,,,,,32258918.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2022-07-01,,1030579430.0,,,3228192.0,,916539506.0,,,,,,35754035.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2022-10-01,,861641512.0,,,5709792.0,,1294417147.0,,,,,,41100794.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2023-01-01,,918186343.0,,,5806240.0,,1593514635.0,,,,,,47190802.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2023-04-01,,840770361.0,,,9958784.0,,2625374447.0,,,,,,0.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2023-07-01,,861079679.0,,,11789536.0,,3579048960.0,,,,,,,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2023-10-01,,956230948.0,,,20811296.0,,4423894137.0,,,,,,,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2024-01-01,0.0,1191731839.0,,,23086624.0,,7883579324.0,,,,,,,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2024-04-01,0.0,2913358055.0,,,36340480.0,,12056100569.0,,,,,,501315068.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2024-07-01,,11310494311.0,,,32032000.0,,8816895269.0,,,,1967248051.0,,0.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2024-10-01,,18657148554.0,,,49420800.0,,7692668663.0,,,,2482028626.0,,0.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2025-01-01,,25992434197.0,,,48928000.0,,9941228421.0,,,,2627174054.0,,0.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2025-04-01,,31757887935.0,,,44070400.0,,14421032984.0,,,,3353824213.0,,198908630.0,,,,,,,,
261,HORIZONTE COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2025-07-01,,31310338440.0,,,45548800.0,,11967875712.0,,,,7655702214.0,,520213318.0,,,,,,,,
275,CHUBB SEGUROS ARGENTINA S.A.,2019-10-01,0.0,1264556125.0,0.0,0.0,0.0,0.0,812461651.0,0.0,2138045.0,0.0,578070264.0,0.0,67203544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2020-01-01,0.0,870629767.0,0.0,0.0,0.0,0.0,1322778513.0,0.0,0.0,0.0,719484000.0,0.0,68329666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2020-04-01,0.0,2002576726.0,0.0,0.0,0.0,0.0,963594944.0,0.0,0.0,0.0,1032679150.0,0.0,15804901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2020-07-01,0.0,1691729727.0,0.0,0.0,0.0,0.0,1350028040.0,0.0,0.0,0.0,1637380481.0,0.0,16843918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2020-10-01,0.0,1987771414.0,0.0,0.0,0.0,0.0,1449129283.0,0.0,0.0,0.0,2126353102.0,0.0,18256230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2021-01-01,0.0,2013450217.0,0.0,0.0,0.0,0.0,1729489542.0,0.0,9721895.0,0.0,2097297436.0,0.0,19278251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2021-04-01,0.0,2207477806.0,0.0,0.0,0.0,0.0,1463388829.0,0.0,6876996.0,0.0,2592059720.0,0.0,20867500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2021-07-01,0.0,2853135671.0,0.0,0.0,0.0,0.0,1727209496.0,0.0,3073254.0,0.0,2846584415.0,0.0,22673943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2021-10-01,0.0,3250053740.0,0.0,0.0,0.0,0.0,1748874845.0,0.0,0.0,0.0,2934888349.0,0.0,24583423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2022-01-01,0.0,2835675596.0,0.0,0.0,0.0,0.0,2002302122.0,0.0,0.0,0.0,2597020493.0,0.0,46990993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2022-04-01,0.0,2944054566.0,0.0,0.0,0.0,0.0,1864546668.0,0.0,0.0,0.0,3219792305.0,0.0,45360499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2022-07-01,0.0,3221770707.0,0.0,0.0,0.0,0.0,2568421830.0,0.0,0.0,0.0,3531472906.0,0.0,51703927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2022-10-01,0.0,2977078870.0,0.0,0.0,0.0,0.0,2616459326.0,0.0,0.0,0.0,5080085794.0,0.0,60558192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2023-01-01,0.0,2001891646.0,0.0,0.0,0.0,0.0,3973342181.0,0.0,0.0,0.0,7801225285.0,0.0,70732537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2023-04-01,0.0,2675020695.0,0.0,0.0,0.0,0.0,4708541828.0,0.0,0.0,0.0,10858174588.0,0.0,106082631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2023-07-01,0.0,4884348039.0,0.0,0.0,0.0,0.0,8656327413.0,0.0,0.0,0.0,12737133794.0,0.0,997434107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2023-10-01,0.0,12797769017.0,0.0,0.0,0.0,0.0,14320324004.0,0.0,0.0,0.0,14708488058.0,0.0,176235215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2024-01-01,0.0,22157477361.0,0.0,0.0,0.0,0.0,14700426362.0,0.0,0.0,0.0,18560917244.0,0.0,183108865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2024-04-01,0.0,37425949483.0,0.0,0.0,0.0,0.0,16076100822.0,0.0,0.0,0.0,16261777465.0,0.0,207026765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2024-07-01,0.0,37764172771.0,0.0,0.0,0.0,0.0,17751679243.0,0.0,948362.0,0.0,19590272926.0,0.0,229067027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2024-10-01,0.0,42461689717.0,0.0,0.0,0.0,0.0,22634394728.0,0.0,1082508.0,0.0,21415578193.0,0.0,250720070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2025-01-01,0.0,44205551012.0,0.0,0.0,0.0,0.0,22685935494.0,0.0,1126692.0,0.0,30556516881.0,0.0,270067461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2025-04-01,0.0,37721998861.0,0.0,0.0,0.0,0.0,21900074012.0,0.0,1258192.0,0.0,30309987880.0,0.0,291288968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,CHUBB SEGUROS ARGENTINA S.A.,2025-07-01,0.0,39858890706.0,0.0,0.0,0.0,0.0,23028549362.0,0.0,1442292.0,0.0,45214553909.0,0.0,375133221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2019-10-01,24209136.0,699020119.0,0.0,31264928.0,8845163.0,0.0,253548062.0,0.0,0.0,0.0,372709017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543645.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2020-01-01,23812588.0,771067883.0,0.0,47948624.0,3872522.0,0.0,291581558.0,0.0,0.0,0.0,385790539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766843.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2020-04-01,23607299.0,980168702.0,0.0,51643483.0,6413895.0,0.0,403339911.0,0.0,0.0,0.0,392211056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100470.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2020-07-01,26729995.0,1089486153.0,0.0,43854035.0,0.0,0.0,605897238.0,0.0,0.0,0.0,335050138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896310.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2020-10-01,60196387.0,1122159287.0,0.0,66151040.0,0.0,0.0,698761964.0,0.0,0.0,0.0,397159612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916228.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2021-01-01,60213570.0,1230811552.0,0.0,74636163.0,0.0,0.0,821578144.0,0.0,0.0,0.0,420460516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990423.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2021-04-01,76912033.0,1406805877.0,0.0,84369145.0,0.0,0.0,846145623.0,0.0,0.0,0.0,468915054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836556.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2021-07-01,100621259.0,1535845840.0,0.0,90340591.0,0.0,0.0,865317358.0,0.0,0.0,0.0,609157622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791741.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2021-10-01,128534561.0,1665731763.0,0.0,102342819.0,0.0,0.0,992286251.0,0.0,0.0,0.0,549410678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722028.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2022-01-01,95651812.0,1759231901.0,0.0,111998773.0,0.0,0.0,1195917014.0,0.0,0.0,0.0,565671589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642356.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2022-04-01,100385264.0,1850139225.0,0.0,134951779.0,0.0,0.0,1357142038.0,0.0,0.0,0.0,571721700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483012.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2022-07-01,133228164.0,2230919557.0,0.0,153625300.0,0.0,0.0,1341224423.0,0.0,0.0,0.0,717809974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473053.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2022-10-01,160148510.0,2583966557.0,0.0,184947452.0,0.0,0.0,1423694230.0,0.0,0.0,0.0,962260408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522848.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2023-01-01,164084142.0,3049744626.0,0.0,233262790.0,0.0,0.0,1418526019.0,0.0,0.0,0.0,1267034930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707089.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2023-04-01,146940520.0,3758108279.0,0.0,279378766.0,0.0,0.0,1678962114.0,0.0,0.0,0.0,1400073257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652315.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2023-07-01,225477569.0,4837573246.0,0.0,321864001.0,0.0,0.0,1869061003.0,0.0,0.0,0.0,1866837984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498700.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2023-10-01,340920766.0,10951591957.0,0.0,385070201.0,0.0,0.0,3135752734.0,0.0,0.0,0.0,3441805022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747551.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2024-01-01,453675123.0,12360987453.0,0.0,599470461.0,0.0,0.0,3467645334.0,0.0,0.0,0.0,4026090560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3540770.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2024-04-01,278061544.0,13246100119.0,0.0,784804222.0,0.0,0.0,3339611325.0,0.0,0.0,0.0,4359610484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042070.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2024-07-01,425783931.0,14235447829.0,0.0,898484419.0,0.0,0.0,3118065315.0,0.0,0.0,0.0,4309832023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630536.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2024-10-01,309047980.0,15392649153.0,0.0,917725860.0,0.0,0.0,3295894302.0,0.0,0.0,0.0,4770200028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13754146.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2025-01-01,242930933.0,16972522917.0,0.0,933004612.0,0.0,0.0,4293416428.0,0.0,0.0,0.0,3863576340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128597.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2025-04-01,208984104.0,18291067354.0,0.0,1069583161.0,0.0,0.0,4660988625.0,0.0,0.0,0.0,4594400683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7405695.0,0.0
286,SEGUROMETAL COOPERATIVA DE SEGUROS LIMITADA,2025-07-01,173457579.0,18227593090.0,0.0,1026901814.0,0.0,0.0,3613427681.0,0.0,0.0,0.0,6142985398.0,0.0,348104110.0,0.0,0.0,0.0,0.0,0.0,0.0,6039257.0,0.0
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2019-10-01,,977582.0,,2730.0,,,42188535.0,,290861981.0,,,,,,398412.0,55459845.0,-468556.0,,,,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2020-01-01,,833954.0,,29020921.0,,,92455865.0,,282915984.0,,,,,,285110.0,62914762.0,-468556.0,,,11157433.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2020-04-01,,1401622.0,,29020921.0,,,172425487.0,,285410412.0,,,,,,270946.0,58876280.0,-468556.0,,,12503254.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2020-07-01,,22340580.0,,29020921.0,,,154622012.0,,343172011.0,,,,,,264137.0,81502188.0,-468556.0,,,13822536.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2020-10-01,,68052668.0,,29020921.0,,,93930987.0,,274546403.0,,,,9016066.0,,264137.0,125579410.0,-468556.0,,,40306062.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2021-01-01,,73053041.0,,28800273.0,,,129738018.0,,253989849.0,,,,9776399.0,,264137.0,155865105.0,-468556.0,,,65079394.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2021-04-01,,44200177.0,,31409117.0,,,1457332.0,,298956456.0,,,,13498674.0,,264137.0,156457349.0,-468556.0,,,74545055.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2021-07-01,,15332368.0,,31409117.0,,,49013223.0,,229355317.0,,,,14647403.0,,264137.0,199207023.0,-468556.0,,,116627220.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2021-10-01,,42568.0,,44793126.0,,,19915618.0,,206793433.0,,,,2963167.0,,264137.0,187306601.0,-468556.0,,,128029965.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2022-01-01,,37163.0,,71112087.0,,,181142946.0,,115824472.0,,,,2615360.0,,264141.0,199077206.0,-468556.0,,,198610103.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2022-04-01,,34384.0,,86990675.0,,,474171167.0,,176858187.0,,,,,,264137.0,201323541.0,-468556.0,,,237722240.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2022-07-01,,35117.0,,101590762.0,,,473965464.0,,86894414.0,,,,,,264137.0,272036524.0,-468556.0,,,225488998.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2022-10-01,,52828.0,,85866016.0,,,288457529.0,,47107972.0,,,,,,264133.0,328773125.0,-468556.0,,,189565966.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2023-01-01,,62298.0,,91037618.0,,,490831078.0,,17011020.0,,,,,,,363866205.0,-228427.0,,,85642404.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2023-04-01,,92221.0,,105254224.0,,,837552212.0,,14061256.0,,,,,,,416033053.0,-228427.0,,,206577211.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2023-07-01,,130691.0,,2730.0,,,150088602.0,,132647830.0,,,,,,,484694205.0,-228427.0,,,221796023.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2023-10-01,,228762.0,,2730.0,,,95900898.0,,497249801.0,,,,,,,693077720.0,,,,410086613.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2024-01-01,,343842.0,,2730.0,,,191597403.0,,573921198.0,,,,,,,1133999979.0,,,,497482729.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2024-04-01,,453285.0,,2730.0,,,763200890.0,,628474964.0,,,,,,,1415355386.0,,,,576024950.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2024-07-01,,480341.0,,2730.0,,,482561908.0,,683852180.0,,,,,,,1538017652.0,,,,620789843.0,
293,ORBIS COMPAÑÍA ARGENTINA DE SEGUROS S.A.,2024-10-01,,589906.0,,2730.0,,,639793178.0,,709689818.0,,,,,,,1550624003.0,,,,614961776.0,
294,Orígenes Seguros S.A.,2019-10-01,0.0,311204256.0,,,41739.0,,69955911.0,0.0,3852144.0,,3240098.0,,0.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2020-01-01,0.0,281489831.0,,,20605.0,,122135588.0,0.0,0.0,,3090076.0,,30020347.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2020-04-01,0.0,345101705.0,,,32898.0,,119643647.0,0.0,0.0,,3193060.0,,25596045.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2020-07-01,0.0,222581786.0,,,33988.0,,129967134.0,0.0,0.0,,72698994.0,,99638824.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2020-10-01,0.0,233042474.0,,182527899.0,0.0,,214589863.0,0.0,0.0,,0.0,,107977493.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2021-01-01,13536360.0,304355710.0,,163206142.0,0.0,,181260168.0,0.0,0.0,,0.0,,0.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2021-04-01,0.0,360851763.0,,42886894.0,0.0,,263462404.0,0.0,0.0,,0.0,,0.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2021-07-01,0.0,208428282.0,,24555076.0,24532275.0,,357355616.0,0.0,0.0,,0.0,,0.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2021-10-01,21667203.0,357164507.0,,25926891.0,30090510.0,,591288788.0,0.0,0.0,,0.0,,0.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2022-01-01,27418136.0,584371256.0,,26609962.0,32779103.0,,584513216.0,0.0,7226502.0,,0.0,,0.0,,,,,,,0.0,
294,Orígenes Seguros S.A.,2022-04-01,0.0,517617113.0,,27648463.0,37459245.0,,554753776.0,0.0,8095086.0,,0.0,,0.0,,,,,,,0.0,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2019-10-01,,187038779.0,,,,,219676623.0,,,,65752553.0,,112287309.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2020-01-01,,233878330.0,,,,,233614133.0,,,,103314079.0,,121059335.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2020-04-01,,299393276.0,,,,,229706309.0,,,,95399493.0,,132390639.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2020-07-01,,427519911.0,,,,,192039374.0,,,,74885251.0,,142647960.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2020-10-01,,459450822.0,,,,,185485643.0,,,,108132543.0,,134656451.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2021-01-01,,479360958.0,,,,,283577179.0,,,,122824743.0,,146335028.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2021-04-01,,556043431.0,,,,,178754499.0,,,,122491208.0,,159047367.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2021-07-01,,649056896.0,,,,,303125869.0,,,,120198825.0,,173060030.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2021-10-01,,709240721.0,,,,,442153661.0,,,,122383929.0,,188285242.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2022-01-01,,895402136.0,,,,,398153493.0,,,,124775519.0,,205994913.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2022-04-01,,831691246.0,,,,,482811231.0,,,,464908665.0,,229182345.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2022-07-01,,818198398.0,,,,,447597350.0,,,,794076430.0,,249358214.0,,,,,,,,
297,ASEGURADORA DE CREDITOS Y GARANTIAS SOCIEDAD ANONIMA,2022-10-01,,694005205.0,,,4458718.0,,734230954.0,,,,990657154.0,,454500187.0,,,,,,,,
